id,country,mode,fulfill,incoterm,product,classification,vendor,molecule,year,quantity,item_value,unit_price,weight_kg,freight_cost,freight_per_kg,freight_pct_value,landed_cost,delivery_variance_days,on_time,weight_band,benchmark_freight_per_kg,price_index,anomaly_score,reason
85642,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Stavudine,2009,9024,60099.84,0.11,976.0,12369.8,12.674,20.5821,72587.44,-3,True,M,8.576,1.4778,0.3906,Peer deviation
85643,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,5500,61710.0,0.19,708.0,2524.0,3.565,4.0901,64354.95,7,False,M,8.576,0.4157,0.8778,Peer deviation
85644,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Stavudine,2009,9024,60099.84,0.11,680.0,2698.22,3.968,4.4896,62915.86,-3,True,M,8.576,0.4627,0.7707,Peer deviation
85646,Haiti,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Lamivudine,2009,4077,7746.3,0.01,1404.0,8329.13,5.9324,107.524,16092.13,-6,True,L,7.9081,0.7502,0.2875,Freight > 25% of item value
85648,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2010,6985,17043.4,0.04,336.0,2528.69,7.5259,14.8368,19605.5,-41,True,S,12.3749,0.6082,0.4973,Peer deviation
85649,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,31000,351850.0,0.19,3941.0,42656.07,10.8237,12.1234,395195.7,0,True,XL,5.2536,2.0603,0.7228,Freight/kg > 2x peer lane
85651,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2010,5184,15033.6,0.05,507.0,1576.8,3.1101,10.4885,16639.87,-49,True,M,4.9754,0.6251,0.4699,Peer deviation
85652,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir/Lamivudine,2010,1276,29348.0,0.77,117.0,1083.3,9.259,3.6912,30488.82,-50,True,S,12.3749,0.7482,0.2901,Peer deviation
85670,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2010,7500,35625.0,0.16,662.0,9736.1,14.7071,27.3294,45437.91,-13,True,M,16.3025,0.9021,0.103,Freight > 25% of item value
85655,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Zidovudine,2010,7107,14924.7,0.01,2633.0,3688.33,1.4008,24.7129,18642.28,-36,True,XL,5.2536,0.2666,1.3219,Peer deviation
85658,Haiti,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Indinavir,2010,450,22500.0,0.28,101.0,6036.98,59.7721,26.831,28585.49,1,False,XS,30.3862,1.9671,0.6765,Freight > 25% of item value
85669,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,2010,1300,15275.0,0.39,105.0,2393.54,22.7956,15.6697,17701.47,-50,True,S,12.3749,1.8421,0.6109,Peer deviation
85671,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2010,20579,180272.04,0.15,1773.0,9736.1,5.4913,5.4008,190396.81,-13,True,L,7.9099,0.6942,0.365,Peer deviation
85676,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,2010,6000,70500.0,0.39,493.0,7879.03,15.9818,11.1759,78531.03,-8,True,M,8.576,1.8636,0.6225,Peer deviation
85679,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Didanosine,2010,2788,43214.0,0.26,588.0,5121.68,8.7103,11.8519,48428.85,-4,True,M,8.576,1.0157,0.0155,Peer deviation
85680,Tanzania,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2010,20124,54938.52,0.05,2262.0,10536.12,4.6579,19.178,65593.09,-13,True,L,7.9081,0.589,0.5293,Peer deviation
85703,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2010,40752,348429.6,0.14,3506.0,8815.65,2.5144,2.5301,357996.46,-15,True,XL,5.2536,0.4786,0.7369,Peer deviation
85694,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,55070,617885.4,0.19,7253.0,6147.18,0.8475,0.9949,625364.74,1,False,XXL,1.94,0.4369,0.8281,Peer deviation
85696,Nigeria,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,10000,112200.0,0.19,1250.0,6147.18,4.9177,5.4788,118589.08,-14,True,L,7.9081,0.6219,0.475,Peer deviation
85697,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,80000,897600.0,0.19,10519.0,6147.18,0.5844,0.6848,905682.41,-14,True,XXL,1.94,0.3012,1.1999,Peer deviation
85698,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,15000,168300.0,0.19,1972.0,6147.18,3.1172,3.6525,174810.03,-14,True,L,7.9099,0.3941,0.9312,Peer deviation
85699,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir,2010,2300,37812.0,0.27,336.0,6147.18,18.2952,16.2572,44040.7,-14,True,S,60.2922,0.3034,1.1926,Peer deviation
85705,Ethiopia,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2010,1800,4194.0,0.04,74.0,530.36,7.167,12.6457,4733.4,-2,True,XS,30.3862,0.2359,1.4445,Peer deviation
85707,Côte d'Ivoire,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Stavudine,2010,2376,7793.28,0.05,189.0,8953.21,47.3715,114.8837,16763.29,-5,True,S,9.1256,5.1911,1.6469,Freight/kg > 2x peer lane
85708,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,48551,544742.22,0.19,15664.0,11884.42,0.7587,2.1817,557801.1,14,False,XXL,1.049,0.7232,0.324,Peer deviation
85712,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,30000,336600.0,0.19,4050.0,15759.47,3.8912,4.682,353085.18,-14,True,XL,1.9604,1.985,0.6856,Peer deviation
85714,Tanzania,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2010,110000,283800.0,0.04,12543.0,1979.75,0.1578,0.6976,286391.62,3,False,XXL,1.049,0.1505,1.8941,Peer deviation
85720,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2010,350,903.0,0.04,40.0,20264.93,506.6232,2244.1783,21169.88,-6,True,XS,259.4858,1.9524,0.6691,Freight > 25% of item value
85721,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2010,115745,1298658.9,0.19,15500.0,83195.98,5.3675,6.4063,1384654.79,-3,True,XXL,3.5132,1.5278,0.4238,Peer deviation
86254,Ethiopia,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2009,8000,19520.0,0.04,425.0,2978.5,7.0082,15.2587,22540.59,-17,True,M,8.576,0.8172,0.2019,Peer deviation
85733,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Stavudine,2011,33998,111513.44,0.05,7275.0,8758.36,1.2039,7.8541,120512.22,0,True,XXL,3.5132,0.3427,1.0709,Peer deviation
85735,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Tenofovir Disoproxil Fumarate,2011,3000,19710.0,0.22,2252.0,43548.0,19.3375,220.9437,63300.49,-1,True,L,7.9099,2.4447,0.8939,Freight/kg > 2x peer lane
85737,Tanzania,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2011,36576,94366.08,0.04,4145.0,1647.0,0.3973,1.7453,96216.53,0,True,XL,1.9604,0.2027,1.5961,Peer deviation
85738,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,2011,4800,95616.0,0.66,532.0,7441.57,13.9879,7.7828,103215.34,8,False,M,8.576,1.6311,0.4892,Peer deviation
85746,Ethiopia,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lopinavir/Ritonavir,2011,2680,96908.8,0.3,549.0,3600.65,6.5586,3.7155,100669.35,1,False,M,8.576,0.7648,0.2682,Peer deviation
85747,Uganda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2011,10000,72100.0,0.12,1108.0,10648.62,9.6107,14.7692,82867.58,11,False,L,7.9081,1.2153,0.195,Peer deviation
85748,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Zidovudine,2011,5000,10500.0,0.01,1841.0,9447.08,5.1315,89.9722,19969.72,29,False,L,7.9081,0.6489,0.4325,Freight > 25% of item value
85752,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2011,129557,325188.07,0.04,14710.0,12601.07,0.8566,3.875,338325.7,-42,True,XXL,1.94,0.4416,0.8175,Peer deviation
85753,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Tenofovir Disoproxil Fumarate,2011,156,1024.92,0.22,9.0,12601.07,1400.1189,1229.4686,13627.68,-41,True,XS,259.4858,5.3957,1.6856,Freight/kg > 2x peer lane
85754,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2011,154667,1735363.74,0.19,20339.0,12601.06,0.6196,0.7261,1750828.15,40,False,XXL,1.94,0.3194,1.1415,Delivery > 14 days late
85755,Zimbabwe,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2011,55000,233750.0,0.07,5357.0,3403.99,0.6354,1.4563,237657.95,30,False,XXL,1.049,0.6057,0.5013,Delivery > 14 days late
85756,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2011,45000,384750.0,0.14,4171.0,3936.85,0.9439,1.0232,389321.69,14,False,XL,1.9604,0.4815,0.7309,Peer deviation
85757,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2011,137900,1139054.0,0.14,12766.0,12601.07,0.9871,1.1063,1153534.51,-41,True,XXL,1.94,0.5088,0.6757,Peer deviation
85758,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2011,84,210.84,0.04,6.0,3402.23,567.0383,1613.6549,3613.52,20,False,XS,24.7542,22.9067,3.1314,Freight/kg > 2x peer lane
85760,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2011,2268,5284.44,0.04,109.0,1148.65,10.5381,21.7365,6441.81,13,False,S,9.1256,1.1548,0.1439,Peer deviation
85761,Uganda,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2011,20000,39000.0,0.01,7464.0,4605.44,0.617,11.8088,43669.79,-15,True,XXL,3.5132,0.1756,1.7394,Peer deviation
85762,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2011,22623,56783.73,0.04,2809.0,13398.06,4.7697,23.5949,70275.48,15,False,XL,4.1841,1.14,0.131,Delivery > 14 days late
85763,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2011,3500,6825.0,0.01,1313.0,5597.54,4.2632,82.0152,12437.25,35,False,L,7.9081,0.5391,0.6179,Freight > 25% of item value
85764,Haiti,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2011,4000,7800.0,0.01,1496.0,14897.04,9.9579,190.9877,22713.86,35,False,L,7.9081,1.2592,0.2305,Freight > 25% of item value
85769,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Stavudine,2011,207,273.24,0.02,12.0,2503.34,208.6117,916.1689,2777.03,-4,True,XS,30.3862,6.8653,1.9265,Freight/kg > 2x peer lane
85770,Benin,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2011,15000,123900.0,0.14,1440.0,6477.67,4.4984,5.2281,130582.11,-4,True,L,7.9081,0.5688,0.5642,Peer deviation
85771,Ghana,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2011,25509,64027.59,0.04,2216.0,226.25,0.1021,0.3534,64359.49,16,False,L,7.9081,0.0129,4.3497,Delivery > 14 days late
85774,Haiti,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2011,20642,176489.1,0.14,1778.0,28585.57,16.0774,16.1968,205365.88,2,False,L,7.9081,2.033,0.7095,Freight/kg > 2x peer lane
85775,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2011,26000,187460.0,0.12,1405.0,3949.19,2.8108,2.1067,191718.5,-13,True,L,3.4554,0.8135,0.2065,Peer deviation
85776,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Stavudine,2011,81270,451861.2,0.09,8491.0,10605.03,1.249,2.347,463211.8,0,True,XXL,1.049,1.1906,0.1745,Peer deviation
85777,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2011,600,1170.0,0.01,224.0,3545.1,15.8263,303.0,4717.62,0,True,S,12.3749,1.2789,0.246,Freight > 25% of item value
85779,Zimbabwe,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2011,6392,27741.28,0.14,539.0,1709.78,3.1721,6.1633,29510.87,-1,True,M,4.9754,0.6376,0.4501,Peer deviation
85780,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2011,1946,4534.18,0.04,195.0,2070.68,10.6189,45.6682,6612.34,-27,True,S,9.1256,1.1636,0.1516,Freight > 25% of item value
85781,Tanzania,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Tenofovir Disoproxil Fumarate,2011,4279,28113.03,0.22,259.0,1553.64,5.9986,5.5264,29713.06,-31,True,S,12.3749,0.4847,0.7241,Peer deviation
85782,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2011,32000,264320.0,0.14,3026.0,14406.99,4.7611,5.4506,279163.12,19,False,XL,1.9604,2.4287,0.8873,Freight/kg > 2x peer lane
85783,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2011,3357,7821.81,0.04,181.0,315.51,1.7431,4.0337,8150.23,-15,True,S,9.1256,0.191,1.6554,Peer deviation
85786,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Stavudine,2011,538,753.2,0.02,43.0,888.93,20.6728,118.0204,1643.37,10,False,XS,24.7542,0.8351,0.1802,Freight > 25% of item value
85787,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2011,1917,13821.57,0.12,2629.0,3139.96,1.1944,22.7178,16984.34,5,False,XL,1.9604,0.6093,0.4955,Peer deviation
85789,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,2011,5000,41150.0,0.27,607.0,4911.39,8.0913,11.9353,46129.29,-4,True,M,4.9754,1.6262,0.4863,Peer deviation
85796,Guyana,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2011,696,1621.68,0.04,33.0,1002.59,30.3815,61.8242,2626.95,-71,True,XS,30.3862,0.9998,0.0002,Freight > 25% of item value
85797,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,2011,17038,152830.86,0.3,1722.0,21326.73,12.3849,13.9545,174409.76,-49,True,L,7.9099,1.5657,0.4484,Peer deviation
85798,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2011,88433,730456.58,0.14,8935.0,21326.73,2.3869,2.9196,752988.56,-140,True,XXL,1.94,1.2303,0.2073,Peer deviation
85800,Haiti,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2011,2848,5553.6,0.01,1066.0,10794.84,10.1265,194.3755,16357.6,8,False,L,7.9081,1.2805,0.2473,Freight > 25% of item value
85801,Zimbabwe,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Abacavir,2011,592,8051.2,0.06,195.0,221.96,1.1383,2.7569,8286.44,-9,True,S,9.1256,0.1247,2.0816,Peer deviation
85804,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2011,230000,970600.0,0.14,18968.0,22168.18,1.1687,2.284,994369.67,-57,True,XXL,1.049,1.1141,0.108,Peer deviation
85805,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir,2011,2548,38321.92,0.25,257.0,361.73,1.4075,0.9439,38746.88,-92,True,S,9.1256,0.1542,1.8693,Peer deviation
85807,Zimbabwe,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2011,18534,130108.68,0.12,1013.0,5216.63,5.1497,4.0094,135539.99,-5,True,M,4.9754,1.035,0.0344,Peer deviation
85808,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2011,10944,46183.68,0.14,726.0,15322.73,21.1057,33.1778,61582.61,-75,True,M,16.3025,1.2946,0.2582,Freight > 25% of item value
85809,Zambia,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2012,8000,15600.0,0.01,3088.0,6476.69,2.0974,41.5172,22102.43,10,False,XL,1.9604,1.0699,0.0676,Freight > 25% of item value
85812,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2012,250000,2805000.0,0.19,32538.0,20179.39,0.6202,0.7194,2829807.64,-7,True,XXL,1.049,0.5912,0.5256,Peer deviation
85821,"Congo, DRC",Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2012,187,1312.74,0.12,125.0,1554.64,12.4371,118.4271,2869.22,-2,True,S,12.3749,1.005,0.005,Freight > 25% of item value
85999,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2013,8917,29693.61,0.11,857.0,34218.36,39.9281,115.2381,63948.7,-8,True,M,16.3025,2.4492,0.8958,Freight/kg > 2x peer lane
85824,"Congo, DRC",Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine,2012,220,512.6,0.04,12.0,91.43,7.6192,17.8365,604.75,0,True,XS,30.3862,0.2507,1.3833,Peer deviation
85825,Côte d'Ivoire,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Didanosine,2012,650,7150.0,0.37,61.0,1572.97,25.7864,21.9996,8734.77,-21,True,XS,24.7542,1.0417,0.0409,Peer deviation
85968,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2013,95000,214700.0,0.04,6528.0,14547.55,2.2285,6.7758,229513.13,-18,True,XXL,1.94,1.1487,0.1386,Peer deviation
85830,Côte d'Ivoire,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir/Lamivudine,2012,1260,28350.0,0.75,122.0,1131.63,9.2757,3.9916,29528.41,-35,True,S,9.1256,1.0164,0.0163,Peer deviation
85831,Côte d'Ivoire,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,2012,7140,119452.2,0.56,779.0,4646.14,5.9642,3.8895,124295.44,-35,True,M,4.9754,1.1987,0.1813,Peer deviation
85832,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2012,51355,125819.75,0.04,6436.0,25231.96,3.9204,20.0541,151259.31,-15,True,XXL,1.94,2.0208,0.7035,Freight/kg > 2x peer lane
85833,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2012,240976,2703750.72,0.19,30789.0,25231.96,0.8195,0.9332,2733443.87,-29,True,XXL,1.94,0.4224,0.8618,Peer deviation
85835,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2012,4398,30873.96,0.12,224.0,1933.3,8.6308,6.2619,32858.2,-32,True,S,9.1256,0.9458,0.0557,Peer deviation
85836,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2012,61060,251567.2,0.14,3718.0,19949.86,5.3658,7.9302,271869.76,-53,True,XL,1.9604,2.7371,1.0069,Freight/kg > 2x peer lane
85837,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,2012,5785,35172.8,0.2,460.0,3571.6,7.7643,10.1544,38802.44,-21,True,M,4.9754,1.5605,0.445,Peer deviation
85839,Tanzania,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Lamivudine/Zidovudine,2012,34054,101821.46,0.05,1309.0,3279.25,2.5052,3.2206,105268.72,-19,True,L,3.4554,0.725,0.3216,Peer deviation
85840,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz,2012,99714,410821.68,0.14,6005.0,5447.21,0.9071,1.3259,416844.86,-71,True,XXL,1.049,0.8647,0.1454,Peer deviation
85841,Rwanda,Air,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Efavirenz,2012,2520,21772.8,0.1,318.0,2716.08,8.5411,12.4746,24519.41,-13,True,S,12.3749,0.6902,0.3708,Peer deviation
85843,Tanzania,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2012,5603,23812.75,0.07,316.0,3279.25,10.3774,13.771,27131.29,-27,True,S,9.1256,1.1372,0.1285,Peer deviation
86136,Tanzania,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir,2014,24876,285078.96,0.19,2345.0,2456.74,1.0477,0.8618,287888.34,-17,True,XL,1.9604,0.5344,0.6266,Peer deviation
85850,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,2012,150000,2509500.0,0.56,17001.0,8510.81,0.5006,0.3391,2522151.49,-29,True,XXL,1.049,0.4772,0.7398,Peer deviation
85851,Zambia,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir,2012,15000,219450.0,0.24,1485.0,8510.82,5.7312,3.8783,228268.49,-11,True,L,3.4554,1.6586,0.506,Peer deviation
85855,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Nevirapine,2012,87499,213497.56,0.04,9645.0,27441.22,2.8451,12.8532,241238.1,-65,True,XXL,1.94,1.4665,0.3829,Peer deviation
85863,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2012,20000,282000.0,0.47,2334.0,17090.0,7.3222,6.0603,299485.36,-17,True,XL,4.1841,1.75,0.5596,Peer deviation
85864,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Efavirenz,2012,2067,17858.88,0.1,307.0,17090.0,55.6678,95.6947,34973.92,-60,True,S,60.2922,0.9233,0.0798,Freight > 25% of item value
85865,Zambia,Air,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Determine Complete HIV Kit",2012,5996,479680.0,0.8,1363.0,22171.8,16.2669,4.6222,502524.31,-25,True,L,7.9081,2.057,0.7212,Freight/kg > 2x peer lane
85873,Tanzania,Truck,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Nevirapine,2012,29504,57532.8,0.01,10913.0,3853.89,0.3531,6.6986,61481.62,-21,True,XXL,1.049,0.3366,1.0887,Peer deviation
85874,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2012,180000,1765800.0,0.16,23096.0,21347.13,0.9243,1.2089,1789622.78,-24,True,XXL,1.94,0.4764,0.7414,Peer deviation
85875,Mozambique,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2012,43020,302000.4,0.12,22479.0,6483.81,0.2884,2.147,308907.61,-13,True,XXL,1.049,0.275,1.2911,Peer deviation
85876,Uganda,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,2012,4879,47862.99,0.16,637.0,5081.05,7.9765,10.6158,53011.14,-37,True,M,4.9754,1.6032,0.472,Peer deviation
85878,Côte d'Ivoire,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,2012,45000,347400.0,0.13,4050.0,11592.26,2.8623,3.3369,359479.31,0,True,XL,5.2536,0.5448,0.6073,Peer deviation
85880,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir,2012,6100,79056.0,0.22,681.0,16532.5,24.2768,20.9124,95699.34,-9,True,M,16.3025,1.4891,0.3982,Peer deviation
85882,Rwanda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Zidovudine,2012,90,608.4,0.11,5.0,721.36,144.272,118.5667,1330.61,-15,True,XS,30.3862,4.7479,1.5577,Freight/kg > 2x peer lane
85883,Côte d'Ivoire,Truck,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,2012,8640,129945.6,0.5,972.0,4754.53,4.8915,3.6589,134882.31,-2,True,M,4.9754,0.9831,0.017,Peer deviation
85885,Rwanda,Air,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Abacavir,2012,10537,138561.55,0.22,1048.0,18613.69,17.7612,13.4335,157369.5,-8,True,M,8.576,2.071,0.7281,Freight/kg > 2x peer lane
85887,Nigeria,Air Charter,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Lopinavir/Ritonavir,2012,17497,512837.07,0.24,4898.0,18461.22,3.7691,3.5998,532017.29,-6,True,XL,4.1841,0.9008,0.1044,Peer deviation
